po_id,supplier_id,sku_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,unit_cost,status
PO-001175,SUP-05,SKU-00007,WH-WA,2025-11-10,2025-11-19,2025-11-17,99.0,99.0,2.62,Received
PO-001176,SUP-05,SKU-00013,WH-WA,2025-11-10,2025-11-19,2025-11-19,241.0,241.0,2.42,Received
PO-001177,SUP-01,SKU-00015,WH-WA,2025-11-10,2025-11-14,2025-11-14,109.0,109.0,2.27,Received
PO-001178,SUP-06,SKU-00009,WH-NSW,2025-11-11,2025-11-15,2025-11-15,244.0,244.0,4.65,Received
PO-001179,SUP-07,SKU-00020,WH-NSW,2025-11-11,2025-12-01,2025-12-01,228.0,228.0,5.2,Received
PO-001180,SUP-05,SKU-00023,WH-NSW,2025-11-11,2025-11-20,2025-11-20,294.0,294.0,2.48,Received
PO-001181,SUP-02,SKU-00002,WH-QLD,2025-11-11,2025-11-21,2025-11-21,227.0,227.0,2.21,Received
PO-001182,SUP-05,SKU-00023,WH-QLD,2025-11-11,2025-11-20,2025-11-18,275.0,275.0,2.48,Received
PO-001183,SUP-06,SKU-00003,WH-VIC,2025-11-11,2025-11-15,2025-11-15,177.0,177.0,5.99,Received
PO-001184,SUP-05,SKU-00007,WH-VIC,2025-11-11,2025-11-20,2025-11-21,321.0,321.0,2.62,Late
PO-001185,SUP-06,SKU-00009,WH-VIC,2025-11-11,2025-11-15,2025-11-15,97.0,97.0,4.65,Received
PO-001186,SUP-02,SKU-00018,WH-VIC,2025-11-11,2025-11-21,2025-11-21,377.0,377.0,2.32,Received
PO-001187,SUP-07,SKU-00012,WH-WA,2025-11-11,2025-11-19,2025-11-20,59.0,59.0,2.93,Late
PO-001188,SUP-07,SKU-00022,WH-WA,2025-11-11,2025-11-19,2025-11-20,67.0,67.0,3.85,Late
PO-001189,SUP-02,SKU-00024,WH-WA,2025-11-11,2025-11-21,2025-11-22,51.0,51.0,1.36,Late
PO-001190,SUP-02,SKU-00014,WH-QLD,2025-11-12,2025-11-22,2025-11-22,109.0,109.0,4.12,Received
PO-001191,SUP-04,SKU-00021,WH-VIC,2025-11-12,2025-11-30,2025-11-30,134.0,134.0,2.1,Received
PO-001192,SUP-02,SKU-00014,WH-WA,2025-11-12,2025-11-22,2025-11-22,138.0,138.0,4.12,Received
PO-001193,SUP-05,SKU-00023,WH-WA,2025-11-12,2025-11-21,2025-11-21,115.0,115.0,2.48,Received
PO-001194,SUP-05,SKU-00001,WH-NSW,2025-11-13,2025-11-22,2025-11-22,128.0,128.0,1.57,Received
PO-001195,SUP-06,SKU-00003,WH-NSW,2025-11-13,2025-11-17,2025-11-17,184.0,184.0,5.99,Received
PO-001196,SUP-04,SKU-00011,WH-NSW,2025-11-13,2025-12-01,2025-12-01,111.0,111.0,5.92,Received
PO-001197,SUP-05,SKU-00001,WH-QLD,2025-11-13,2025-11-22,2025-11-22,236.0,236.0,1.57,Received
PO-001198,SUP-04,SKU-00005,WH-QLD,2025-11-13,2025-12-01,2025-12-02,141.0,141.0,2.29,Late
PO-001199,SUP-07,SKU-00006,WH-QLD,2025-11-13,2025-11-21,2025-11-22,145.0,145.0,4.07,Late
PO-001200,SUP-02,SKU-00008,WH-QLD,2025-11-13,2025-11-23,2025-11-23,401.0,401.0,1.67,Received
PO-001201,SUP-07,SKU-00020,WH-QLD,2025-11-13,2025-12-03,2025-12-03,278.0,278.0,5.2,Received
PO-001202,SUP-05,SKU-00017,WH-VIC,2025-11-13,2025-11-22,2025-11-24,159.0,159.0,1.83,Late
PO-001203,SUP-06,SKU-00019,WH-VIC,2025-11-13,2025-11-17,2025-11-17,211.0,211.0,5.36,Received
PO-001204,SUP-05,SKU-00023,WH-VIC,2025-11-13,2025-11-22,2025-11-20,197.0,197.0,2.48,Received
PO-001205,SUP-02,SKU-00016,WH-NSW,2025-11-14,2025-12-03,2025-12-03,91.0,91.0,2.03,Received
PO-001206,SUP-02,SKU-00018,WH-NSW,2025-11-14,2025-11-24,2025-11-23,294.0,294.0,2.32,Received
PO-001207,SUP-06,SKU-00019,WH-NSW,2025-11-14,2025-11-18,2025-11-18,126.0,126.0,5.36,Received
PO-001208,SUP-04,SKU-00021,WH-NSW,2025-11-14,2025-12-02,2025-12-01,51.0,51.0,2.1,Received
PO-001209,SUP-02,SKU-00024,WH-NSW,2025-11-14,2025-11-24,2025-11-25,213.0,213.0,1.36,Late
PO-001210,SUP-01,SKU-00015,WH-QLD,2025-11-14,2025-11-18,2025-11-17,91.0,91.0,2.27,Received
PO-001211,SUP-07,SKU-00022,WH-QLD,2025-11-14,2025-11-22,2025-11-20,55.0,55.0,3.85,Received
PO-001212,SUP-02,SKU-00002,WH-VIC,2025-11-14,2025-11-24,2025-11-26,438.0,438.0,2.21,Late
PO-001213,SUP-02,SKU-00008,WH-VIC,2025-11-14,2025-11-24,2025-11-24,276.0,276.0,1.67,Received
PO-001214,SUP-02,SKU-00004,WH-WA,2025-11-14,2025-12-03,2025-12-04,78.0,78.0,5.29,Late
PO-001215,SUP-07,SKU-00006,WH-WA,2025-11-14,2025-11-22,2025-11-21,79.0,79.0,4.07,Received
PO-001216,SUP-06,SKU-00019,WH-WA,2025-11-14,2025-11-18,2025-11-18,65.0,65.0,5.36,Received
PO-001217,SUP-02,SKU-00002,WH-NSW,2025-11-15,2025-11-25,2025-11-25,316.0,316.0,2.21,Received
PO-001218,SUP-07,SKU-00006,WH-NSW,2025-11-15,2025-11-23,2025-11-23,126.0,126.0,4.07,Received
PO-001219,SUP-05,SKU-00007,WH-NSW,2025-11-15,2025-11-24,2025-11-22,260.0,260.0,2.62,Received
PO-001220,SUP-01,SKU-00015,WH-NSW,2025-11-15,2025-11-19,2025-11-19,159.0,159.0,2.27,Received
PO-001221,SUP-05,SKU-00007,WH-QLD,2025-11-15,2025-11-24,2025-11-24,376.0,376.0,2.62,Received
PO-001222,SUP-07,SKU-00012,WH-QLD,2025-11-15,2025-11-23,2025-11-26,77.0,77.0,2.93,Late
PO-001223,SUP-05,SKU-00013,WH-QLD,2025-11-15,2025-11-24,2025-11-25,441.0,441.0,2.42,Late
PO-001224,SUP-05,SKU-00001,WH-VIC,2025-11-15,2025-11-24,2025-11-25,293.0,293.0,1.57,Late
PO-001225,SUP-04,SKU-00005,WH-VIC,2025-11-15,2025-12-03,2025-12-03,61.0,61.0,2.29,Received
PO-001226,SUP-05,SKU-00013,WH-VIC,2025-11-15,2025-11-24,2025-11-26,231.0,231.0,2.42,Late
PO-001227,SUP-01,SKU-00015,WH-VIC,2025-11-15,2025-11-19,2025-11-20,284.0,284.0,2.27,Late
PO-001228,SUP-01,SKU-00015,WH-WA,2025-11-15,2025-11-19,2025-11-20,78.0,78.0,2.27,Late
PO-001229,SUP-05,SKU-00017,WH-WA,2025-11-15,2025-11-24,2025-11-25,199.0,199.0,1.83,Late
PO-001230,SUP-05,SKU-00013,WH-NSW,2025-11-16,2025-11-25,2025-11-25,203.0,203.0,2.42,Received
PO-001231,SUP-05,SKU-00017,WH-NSW,2025-11-16,2025-11-25,2025-11-26,186.0,186.0,1.83,Late
PO-001232,SUP-07,SKU-00022,WH-NSW,2025-11-16,2025-11-24,2025-11-22,150.0,150.0,3.85,Received
PO-001233,SUP-06,SKU-00003,WH-QLD,2025-11-16,2025-11-20,2025-11-19,122.0,122.0,5.99,Received
PO-001234,SUP-06,SKU-00019,WH-QLD,2025-11-16,2025-11-20,2025-11-19,275.0,275.0,5.36,Received
PO-001235,SUP-06,SKU-00003,WH-VIC,2025-11-16,2025-11-20,2025-11-20,136.0,136.0,5.99,Received
PO-001236,SUP-05,SKU-00007,WH-WA,2025-11-16,2025-11-25,2025-11-25,95.0,95.0,2.62,Received
PO-001237,SUP-03,SKU-00010,WH-WA,2025-11-16,2025-12-05,2025-12-05,148.0,148.0,4.29,Received
PO-001238,SUP-02,SKU-00024,WH-WA,2025-11-16,2025-11-26,2025-11-27,57.0,57.0,1.36,Late
PO-001239,SUP-07,SKU-00012,WH-NSW,2025-11-17,2025-11-25,2025-11-23,67.0,67.0,2.93,Received
PO-001240,SUP-02,SKU-00014,WH-NSW,2025-11-17,2025-11-27,2025-11-27,354.0,354.0,4.12,Received
PO-001241,SUP-05,SKU-00017,WH-QLD,2025-11-17,2025-11-26,2025-11-26,350.0,328.0,1.83,Received
PO-001242,SUP-06,SKU-00003,WH-WA,2025-11-17,2025-11-21,2025-11-21,66.0,66.0,5.99,Received
PO-001243,SUP-06,SKU-00009,WH-WA,2025-11-17,2025-11-21,2025-11-22,147.0,147.0,4.65,Late
PO-001244,SUP-05,SKU-00013,WH-WA,2025-11-17,2025-11-26,2025-11-26,178.0,178.0,2.42,Received
PO-001245,SUP-02,SKU-00018,WH-WA,2025-11-17,2025-11-27,2025-11-25,245.0,245.0,2.32,Received
PO-001246,SUP-04,SKU-00021,WH-WA,2025-11-17,2025-12-05,2025-12-07,103.0,103.0,2.1,Late
PO-001247,SUP-06,SKU-00003,WH-NSW,2025-11-18,2025-11-22,2025-11-20,169.0,169.0,5.99,Received
PO-001248,SUP-06,SKU-00009,WH-NSW,2025-11-18,2025-11-22,2025-11-22,159.0,159.0,4.65,Received
PO-001249,SUP-04,SKU-00011,WH-QLD,2025-11-18,2025-12-06,2025-12-06,94.0,94.0,5.92,Received
PO-001250,SUP-02,SKU-00018,WH-QLD,2025-11-18,2025-11-28,2025-11-29,368.0,368.0,2.32,Late
PO-001251,SUP-06,SKU-00009,WH-VIC,2025-11-18,2025-11-22,2025-11-22,92.0,92.0,4.65,Received
PO-001252,SUP-02,SKU-00016,WH-VIC,2025-11-18,2025-12-07,2025-12-07,70.0,70.0,2.03,Received
PO-001253,SUP-05,SKU-00001,WH-WA,2025-11-18,2025-11-27,2025-11-25,216.0,216.0,1.57,Received
PO-001254,SUP-05,SKU-00023,WH-NSW,2025-11-19,2025-11-28,2025-12-02,243.0,243.0,2.48,Late
PO-001255,SUP-05,SKU-00001,WH-QLD,2025-11-19,2025-11-28,2025-11-28,180.0,180.0,1.57,Received
PO-001256,SUP-06,SKU-00009,WH-QLD,2025-11-19,2025-11-23,2025-11-22,110.0,110.0,4.65,Received
PO-001257,SUP-04,SKU-00021,WH-QLD,2025-11-19,2025-12-07,2025-12-06,135.0,135.0,2.1,Received
PO-001258,SUP-05,SKU-00023,WH-QLD,2025-11-19,2025-11-28,2025-11-26,361.0,361.0,2.48,Received
PO-001259,SUP-05,SKU-00007,WH-VIC,2025-11-19,2025-11-28,2025-11-28,262.0,262.0,2.62,Received
PO-001260,SUP-03,SKU-00010,WH-VIC,2025-11-19,2025-12-08,2025-12-08,287.0,287.0,4.29,Received
PO-001261,SUP-02,SKU-00014,WH-VIC,2025-11-19,2025-11-29,2025-11-29,294.0,294.0,4.12,Received
PO-001262,SUP-07,SKU-00022,WH-VIC,2025-11-19,2025-11-27,2025-12-01,66.0,66.0,3.85,Late
PO-001263,SUP-02,SKU-00024,WH-VIC,2025-11-19,2025-11-29,2025-11-29,322.0,322.0,1.36,Received
PO-001264,SUP-02,SKU-00002,WH-WA,2025-11-19,2025-11-29,2025-11-29,60.0,60.0,2.21,Received
PO-001265,SUP-04,SKU-00011,WH-WA,2025-11-19,2025-12-07,2025-12-08,68.0,68.0,5.92,Late
PO-001266,SUP-07,SKU-00012,WH-WA,2025-11-19,2025-11-27,2025-11-29,62.0,62.0,2.93,Late
PO-001267,SUP-02,SKU-00008,WH-NSW,2025-11-20,2025-11-30,2025-12-01,184.0,184.0,1.67,Late
PO-001268,SUP-06,SKU-00019,WH-NSW,2025-11-20,2025-11-24,2025-11-25,143.0,143.0,5.36,Late
PO-001269,SUP-02,SKU-00002,WH-QLD,2025-11-20,2025-11-30,2025-11-30,259.0,259.0,2.21,Received
PO-001270,SUP-05,SKU-00007,WH-QLD,2025-11-20,2025-11-29,2025-12-01,317.0,317.0,2.62,Late
PO-001271,SUP-03,SKU-00010,WH-QLD,2025-11-20,2025-12-09,2025-12-10,222.0,222.0,4.29,Late
PO-001272,SUP-06,SKU-00019,WH-VIC,2025-11-20,2025-11-24,2025-11-24,181.0,181.0,5.36,Received
PO-001273,SUP-02,SKU-00004,WH-NSW,2025-11-21,2025-12-10,2025-12-10,88.0,88.0,5.29,Received
PO-001274,SUP-04,SKU-00005,WH-NSW,2025-11-21,2025-12-09,2025-12-09,64.0,64.0,2.29,Received
PO-001275,SUP-05,SKU-00007,WH-NSW,2025-11-21,2025-11-30,2025-12-01,208.0,208.0,2.62,Late
PO-001276,SUP-03,SKU-00010,WH-NSW,2025-11-21,2025-12-10,2025-12-10,173.0,173.0,4.29,Received
PO-001277,SUP-07,SKU-00006,WH-QLD,2025-11-21,2025-11-29,2025-11-29,148.0,148.0,4.07,Received
PO-001278,SUP-02,SKU-00008,WH-QLD,2025-11-21,2025-12-01,2025-12-01,483.0,483.0,1.67,Received
PO-001279,SUP-01,SKU-00015,WH-QLD,2025-11-21,2025-11-25,2025-11-25,101.0,101.0,2.27,Received
PO-001280,SUP-07,SKU-00006,WH-VIC,2025-11-21,2025-11-29,2025-11-29,101.0,101.0,4.07,Received
PO-001281,SUP-02,SKU-00018,WH-VIC,2025-11-21,2025-12-01,2025-12-01,367.0,367.0,2.32,Received
PO-001282,SUP-07,SKU-00020,WH-VIC,2025-11-21,2025-12-11,2025-12-09,243.0,243.0,5.2,Received
PO-001283,SUP-02,SKU-00016,WH-WA,2025-11-21,2025-12-10,2025-12-10,58.0,58.0,2.03,Received
PO-001284,SUP-05,SKU-00023,WH-WA,2025-11-21,2025-11-30,2025-11-29,122.0,122.0,2.48,Received
PO-001285,SUP-05,SKU-00001,WH-NSW,2025-11-22,2025-12-01,2025-12-01,169.0,169.0,1.57,Received
PO-001286,SUP-02,SKU-00024,WH-NSW,2025-11-22,2025-12-02,2025-11-30,234.0,234.0,1.36,Received
PO-001287,SUP-02,SKU-00004,WH-QLD,2025-11-22,2025-12-11,2025-12-11,162.0,162.0,5.29,Received
PO-001288,SUP-02,SKU-00014,WH-QLD,2025-11-22,2025-12-02,2025-12-02,113.0,113.0,4.12,Received
PO-001289,SUP-02,SKU-00016,WH-QLD,2025-11-22,2025-12-11,2025-12-11,273.0,273.0,2.03,Received
PO-001290,SUP-06,SKU-00019,WH-QLD,2025-11-22,2025-11-26,2025-11-26,249.0,249.0,5.36,Received
PO-001291,SUP-07,SKU-00022,WH-QLD,2025-11-22,2025-11-30,2025-12-01,64.0,64.0,3.85,Late
PO-001292,SUP-06,SKU-00003,WH-VIC,2025-11-22,2025-11-26,2025-11-24,176.0,176.0,5.99,Received
PO-001293,SUP-01,SKU-00015,WH-VIC,2025-11-22,2025-11-26,2025-11-28,212.0,212.0,2.27,Late
PO-001294,SUP-05,SKU-00023,WH-VIC,2025-11-22,2025-12-01,2025-12-05,208.0,208.0,2.48,Late
PO-001295,SUP-07,SKU-00020,WH-WA,2025-11-22,2025-12-12,2025-12-10,126.0,126.0,5.2,Received
PO-001296,SUP-01,SKU-00015,WH-NSW,2025-11-23,2025-11-27,2025-11-28,175.0,175.0,2.27,Late
PO-001297,SUP-02,SKU-00018,WH-NSW,2025-11-23,2025-12-03,2025-12-03,244.0,244.0,2.32,Received
PO-001298,SUP-04,SKU-00005,WH-QLD,2025-11-23,2025-12-11,2025-12-10,127.0,127.0,2.29,Received
PO-001299,SUP-05,SKU-00013,WH-QLD,2025-11-23,2025-12-02,2025-12-02,540.0,540.0,2.42,Received
PO-001300,SUP-05,SKU-00017,WH-QLD,2025-11-23,2025-12-02,2025-12-02,345.0,345.0,1.83,Received
PO-001301,SUP-02,SKU-00002,WH-VIC,2025-11-23,2025-12-03,2025-12-03,541.0,541.0,2.21,Received
PO-001302,SUP-02,SKU-00004,WH-VIC,2025-11-23,2025-12-12,2025-12-12,297.0,297.0,5.29,Received
PO-001303,SUP-02,SKU-00008,WH-VIC,2025-11-23,2025-12-03,2025-12-03,337.0,337.0,1.67,Received
PO-001304,SUP-05,SKU-00017,WH-VIC,2025-11-23,2025-12-02,2025-11-30,194.0,153.0,1.83,Received
PO-001305,SUP-04,SKU-00005,WH-WA,2025-11-23,2025-12-11,2025-12-09,65.0,65.0,2.29,Received
PO-001306,SUP-07,SKU-00006,WH-WA,2025-11-23,2025-12-01,2025-11-30,96.0,96.0,4.07,Received
PO-001307,SUP-05,SKU-00007,WH-WA,2025-11-23,2025-12-02,2025-12-03,96.0,96.0,2.62,Late
PO-001308,SUP-05,SKU-00013,WH-WA,2025-11-23,2025-12-02,2025-12-05,192.0,192.0,2.42,Late
PO-001309,SUP-02,SKU-00014,WH-WA,2025-11-23,2025-12-03,2025-12-03,182.0,182.0,4.12,Received
PO-001310,SUP-01,SKU-00015,WH-WA,2025-11-23,2025-11-27,2025-11-27,88.0,88.0,2.27,Received
PO-001311,SUP-05,SKU-00017,WH-WA,2025-11-23,2025-12-02,2025-12-02,183.0,183.0,1.83,Received
PO-001312,SUP-06,SKU-00009,WH-NSW,2025-11-24,2025-11-28,2025-11-28,213.0,213.0,4.65,Received
PO-001313,SUP-07,SKU-00022,WH-NSW,2025-11-24,2025-12-02,2025-12-01,145.0,145.0,3.85,Received
PO-001314,SUP-07,SKU-00012,WH-QLD,2025-11-24,2025-12-02,2025-12-04,96.0,96.0,2.93,Late
PO-001315,SUP-05,SKU-00001,WH-VIC,2025-11-24,2025-12-03,2025-12-01,332.0,332.0,1.57,Received
PO-001316,SUP-04,SKU-00011,WH-VIC,2025-11-24,2025-12-12,2025-12-15,133.0,133.0,5.92,Late
PO-001317,SUP-05,SKU-00013,WH-VIC,2025-11-24,2025-12-03,2025-12-01,286.0,225.0,2.42,Received
PO-001318,SUP-06,SKU-00003,WH-WA,2025-11-24,2025-11-28,2025-11-28,68.0,68.0,5.99,Received
PO-001319,SUP-02,SKU-00002,WH-NSW,2025-11-25,2025-12-05,2025-12-03,433.0,433.0,2.21,Received
PO-001320,SUP-06,SKU-00003,WH-NSW,2025-11-25,2025-11-29,2025-11-29,183.0,183.0,5.99,Received
PO-001321,SUP-07,SKU-00006,WH-NSW,2025-11-25,2025-12-03,2025-12-02,116.0,116.0,4.07,Received
PO-001322,SUP-04,SKU-00011,WH-NSW,2025-11-25,2025-12-13,2025-12-14,110.0,110.0,5.92,Late
PO-001323,SUP-06,SKU-00019,WH-NSW,2025-11-25,2025-11-29,2025-11-29,122.0,122.0,5.36,Received
PO-001324,SUP-06,SKU-00003,WH-QLD,2025-11-25,2025-11-29,2025-11-29,120.0,120.0,5.99,Received
PO-001325,SUP-06,SKU-00009,WH-QLD,2025-11-25,2025-11-29,2025-11-29,86.0,86.0,4.65,Received
PO-001326,SUP-05,SKU-00023,WH-QLD,2025-11-25,2025-12-04,2025-12-06,307.0,307.0,2.48,Late
PO-001327,SUP-04,SKU-00021,WH-VIC,2025-11-25,2025-12-13,2025-12-14,149.0,149.0,2.1,Late
PO-001328,SUP-05,SKU-00001,WH-WA,2025-11-25,2025-12-04,2025-12-05,199.0,199.0,1.57,Late
PO-001329,SUP-07,SKU-00022,WH-WA,2025-11-25,2025-12-03,2025-12-03,68.0,68.0,3.85,Received
PO-001330,SUP-02,SKU-00014,WH-NSW,2025-11-26,2025-12-06,2025-12-05,372.0,372.0,4.12,Received
PO-001331,SUP-05,SKU-00017,WH-NSW,2025-11-26,2025-12-05,2025-12-05,199.0,199.0,1.83,Received
PO-001332,SUP-07,SKU-00020,WH-NSW,2025-11-26,2025-12-16,2025-12-16,238.0,238.0,5.2,Received
PO-001333,SUP-05,SKU-00023,WH-NSW,2025-11-26,2025-12-05,2025-12-05,260.0,260.0,2.48,Received
PO-001334,SUP-07,SKU-00020,WH-QLD,2025-11-26,2025-12-16,2025-12-16,304.0,304.0,5.2,Received
PO-001335,SUP-06,SKU-00009,WH-VIC,2025-11-26,2025-11-30,2025-12-01,109.0,109.0,4.65,Late
PO-001336,SUP-06,SKU-00009,WH-WA,2025-11-26,2025-11-30,2025-12-01,118.0,118.0,4.65,Late
PO-001337,SUP-07,SKU-00012,WH-WA,2025-11-26,2025-12-04,2025-12-03,57.0,57.0,2.93,Received
PO-001338,SUP-06,SKU-00019,WH-WA,2025-11-26,2025-11-30,2025-12-01,61.0,61.0,5.36,Late
PO-001339,SUP-05,SKU-00013,WH-NSW,2025-11-27,2025-12-06,2025-12-06,209.0,209.0,2.42,Received
PO-001340,SUP-05,SKU-00001,WH-QLD,2025-11-27,2025-12-06,2025-12-06,225.0,225.0,1.57,Received
PO-001341,SUP-05,SKU-00007,WH-QLD,2025-11-27,2025-12-06,2025-12-06,348.0,348.0,2.62,Received
PO-001342,SUP-02,SKU-00014,WH-VIC,2025-11-27,2025-12-07,2025-12-06,282.0,282.0,4.12,Received
PO-001343,SUP-01,SKU-00015,WH-VIC,2025-11-27,2025-12-01,2025-12-02,212.0,169.0,2.27,Late
PO-001344,SUP-06,SKU-00019,WH-VIC,2025-11-27,2025-12-01,2025-12-01,188.0,145.0,5.36,Received
PO-001345,SUP-02,SKU-00024,WH-VIC,2025-11-27,2025-12-07,2025-12-07,331.0,331.0,1.36,Received
PO-001346,SUP-02,SKU-00018,WH-WA,2025-11-27,2025-12-07,2025-12-07,239.0,239.0,2.32,Received
PO-001347,SUP-05,SKU-00001,WH-NSW,2025-11-28,2025-12-07,2025-12-05,125.0,125.0,1.57,Received
PO-001348,SUP-01,SKU-00015,WH-NSW,2025-11-28,2025-12-02,2025-11-30,122.0,122.0,2.27,Received
PO-001349,SUP-04,SKU-00021,WH-NSW,2025-11-28,2025-12-16,2025-12-14,57.0,57.0,2.1,Received
PO-001350,SUP-05,SKU-00017,WH-QLD,2025-11-28,2025-12-07,2025-12-07,344.0,344.0,1.83,Received
PO-001351,SUP-02,SKU-00018,WH-QLD,2025-11-28,2025-12-08,2025-12-08,318.0,318.0,2.32,Received
PO-001352,SUP-05,SKU-00007,WH-VIC,2025-11-28,2025-12-07,2025-12-08,346.0,346.0,2.62,Late
PO-001353,SUP-05,SKU-00023,WH-WA,2025-11-28,2025-12-07,2025-12-07,90.0,90.0,2.48,Received
PO-001354,SUP-07,SKU-00006,WH-QLD,2025-11-29,2025-12-07,2025-12-05,154.0,154.0,4.07,Received
PO-001355,SUP-05,SKU-00013,WH-QLD,2025-11-29,2025-12-08,2025-12-11,414.0,414.0,2.42,Late
PO-001356,SUP-01,SKU-00015,WH-QLD,2025-11-29,2025-12-03,2025-12-03,102.0,102.0,2.27,Received
PO-001357,SUP-06,SKU-00019,WH-QLD,2025-11-29,2025-12-03,2025-12-03,266.0,266.0,5.36,Received
PO-001358,SUP-06,SKU-00003,WH-VIC,2025-11-29,2025-12-03,2025-12-02,148.0,148.0,5.99,Received
PO-001359,SUP-07,SKU-00022,WH-VIC,2025-11-29,2025-12-07,2025-12-09,101.0,101.0,3.85,Late
PO-001360,SUP-05,SKU-00023,WH-VIC,2025-11-29,2025-12-08,2025-12-08,153.0,153.0,2.48,Received
PO-001361,SUP-01,SKU-00015,WH-WA,2025-11-29,2025-12-03,2025-12-03,78.0,70.0,2.27,Received
PO-001362,SUP-05,SKU-00017,WH-WA,2025-11-29,2025-12-08,2025-12-08,207.0,207.0,1.83,Received
PO-001363,SUP-02,SKU-00024,WH-WA,2025-11-29,2025-12-09,2025-12-09,63.0,63.0,1.36,Received
PO-001364,SUP-05,SKU-00007,WH-NSW,2025-11-30,2025-12-09,2025-12-09,268.0,268.0,2.62,Received
PO-001365,SUP-02,SKU-00008,WH-NSW,2025-11-30,2025-12-10,2025-12-08,193.0,193.0,1.67,Received
PO-001366,SUP-06,SKU-00009,WH-NSW,2025-11-30,2025-12-04,2025-12-05,158.0,158.0,4.65,Late
PO-001367,SUP-02,SKU-00016,WH-NSW,2025-11-30,2025-12-19,2025-12-19,79.0,79.0,2.03,Received
PO-001368,SUP-02,SKU-00002,WH-QLD,2025-11-30,2025-12-10,2025-12-10,317.0,317.0,2.21,Received
PO-001369,SUP-02,SKU-00008,WH-QLD,2025-11-30,2025-12-10,2025-12-10,457.0,457.0,1.67,Received
PO-001370,SUP-05,SKU-00023,WH-QLD,2025-11-30,2025-12-09,2025-12-09,279.0,279.0,2.48,Received
PO-001371,SUP-05,SKU-00001,WH-VIC,2025-11-30,2025-12-09,2025-12-09,266.0,266.0,1.57,Received
PO-001372,SUP-02,SKU-00018,WH-VIC,2025-11-30,2025-12-10,2025-12-09,294.0,294.0,2.32,Received
PO-001373,SUP-05,SKU-00001,WH-WA,2025-11-30,2025-12-09,2025-12-07,161.0,161.0,1.57,Received
PO-001374,SUP-02,SKU-00004,WH-WA,2025-11-30,2025-12-19,2025-12-19,77.0,77.0,5.29,Received
PO-001375,SUP-05,SKU-00007,WH-WA,2025-11-30,2025-12-09,2025-12-08,117.0,117.0,2.62,Received
PO-001376,SUP-03,SKU-00010,WH-WA,2025-11-30,2025-12-19,2025-12-19,129.0,129.0,4.29,Received
PO-001377,SUP-05,SKU-00013,WH-WA,2025-11-30,2025-12-09,2025-12-09,203.0,203.0,2.42,Received
PO-001378,SUP-06,SKU-00003,WH-NSW,2025-12-01,2025-12-05,2025-12-05,159.0,159.0,5.99,Received
PO-001379,SUP-07,SKU-00012,WH-NSW,2025-12-01,2025-12-09,2025-12-13,52.0,52.0,2.93,Late
PO-001380,SUP-02,SKU-00018,WH-NSW,2025-12-01,2025-12-11,2025-12-11,265.0,265.0,2.32,Received
PO-001381,SUP-05,SKU-00001,WH-QLD,2025-12-01,2025-12-10,2025-12-09,163.0,163.0,1.57,Received
PO-001382,SUP-05,SKU-00007,WH-QLD,2025-12-01,2025-12-10,2025-12-08,312.0,312.0,2.62,Received
PO-001383,SUP-07,SKU-00022,WH-QLD,2025-12-01,2025-12-09,2025-12-09,56.0,56.0,3.85,Received
PO-001384,SUP-07,SKU-00006,WH-VIC,2025-12-01,2025-12-09,2025-12-09,69.0,69.0,4.07,Received
PO-001385,SUP-05,SKU-00013,WH-VIC,2025-12-01,2025-12-10,2025-12-08,229.0,229.0,2.42,Received
PO-001386,SUP-02,SKU-00002,WH-WA,2025-12-01,2025-12-11,2025-12-11,59.0,59.0,2.21,Received
PO-001387,SUP-07,SKU-00006,WH-WA,2025-12-01,2025-12-09,2025-12-12,85.0,85.0,4.07,Late
PO-001388,SUP-06,SKU-00019,WH-NSW,2025-12-02,2025-12-06,2025-12-06,152.0,152.0,5.36,Received
PO-001389,SUP-05,SKU-00023,WH-NSW,2025-12-02,2025-12-11,2025-12-11,257.0,257.0,2.48,Received
PO-001390,SUP-02,SKU-00024,WH-NSW,2025-12-02,2025-12-12,2025-12-12,221.0,221.0,1.36,Received
PO-001391,SUP-04,SKU-00005,WH-VIC,2025-12-02,2025-12-20,2025-12-18,68.0,68.0,2.29,Received
PO-001392,SUP-06,SKU-00009,WH-VIC,2025-12-02,2025-12-06,2025-12-07,93.0,93.0,4.65,Late
PO-001393,SUP-06,SKU-00003,WH-WA,2025-12-02,2025-12-06,2025-12-06,70.0,70.0,5.99,Received
PO-001394,SUP-06,SKU-00009,WH-WA,2025-12-02,2025-12-06,2025-12-06,101.0,101.0,4.65,Received
PO-001395,SUP-02,SKU-00014,WH-WA,2025-12-02,2025-12-12,2025-12-12,142.0,142.0,4.12,Received
PO-001396,SUP-05,SKU-00001,WH-NSW,2025-12-03,2025-12-12,2025-12-12,150.0,150.0,1.57,Received
PO-001397,SUP-03,SKU-00010,WH-NSW,2025-12-03,2025-12-22,2025-12-22,152.0,152.0,4.29,Received
PO-001398,SUP-02,SKU-00014,WH-NSW,2025-12-03,2025-12-13,2025-12-13,335.0,335.0,4.12,Received
PO-001399,SUP-06,SKU-00009,WH-QLD,2025-12-03,2025-12-07,2025-12-08,103.0,103.0,4.65,Late
